682,1882
682,1882
682,1882
682,1882
682,1878
682,1881
682,1880
682,1881
682,1883
682,1882
682,1879
682,1878
682,1883
682,1881
682,1883
682,1883
682,1877
683,1878
683,1877
683,1881
683,1879
683,1883
683,1884
683,1878
683,1882
683,1879
683,1883
683,1881
683,1879
683,1881
683,1881
683,1868
683,1872
683,1877
683,1875
683,1887
683,1888
683,1888
683,1887
683,1886
683,1883
683,1877
683,1878
683,1882
683,1879
683,1883
683,1882
683,1883
683,1879
683,1882
683,1879
683,1878
683,1878
683,1879
683,1879
683,1879
683,1883
683,1882
683,1881
683,1881
683,1881
683,1883
683,1879
683,1879
683,1881
683,1882
683,1886
684,1873
684,1887
684,1887
684,1883
684,1885
684,1881
684,1882
684,1882
684,1879
684,1881
684,1884
684,1881
684,1879
684,1879
684,1881
684,1882
684,1884
684,1885
684,1876
684,1873
684,1870
684,1870
684,1885
684,1891
684,1892
684,1891
684,1882
684,1886
684,1887
684,1883
684,1881
684,1875
684,1883
684,1879
684,1880
684,1885
684,1887
684,1884
684,1886
684,1883
684,1882
684,1883
684,1885
684,1882
684,1882
684,1883
684,1884
684,1881
684,1881
684,1878
1149,1873
1149,1881
1149,1883
1149,1889
1149,1899
1149,1898
1149,1902
1149,1913
1149,1917
1149,1926
1149,1925
1149,1923
1149,1919
1149,1907
1149,1902
1149,1891
1149,1886
1149,1879
1149,1872
1149,1880
1149,1869
1149,1883
1149,1898
1149,1899
1149,1893
1149,1891
1149,1891
1149,1890
1149,1885
1149,1895
1149,1893
1149,1892
1149,1889
1149,1903
1149,1904
1149,1902
1149,1897
1149,1892
1149,1886
1149,1888
1149,1887
1149,1885
1149,1881
1149,1886
1149,1883
1149,1885
1149,1883
1149,1884
1149,1885
1149,1886
1150,1886
1150,1890
1150,1890
1150,1883
1150,1882
1150,1883
1150,1883
1150,1886
1150,1881
1150,1888
1150,1886
1150,1885
1150,1884
1150,1878
1150,1886
1150,1889
1150,1888
1150,1891
1150,1883
1150,1889
1150,1883
1150,1882
1150,1882
1150,1872
1150,1878
1150,1877
1150,1874
1150,1882
1150,1878
1150,1879
1150,1881
1150,1877
1150,1882
1150,1886
1150,1881
1150,1881
1150,1886
1150,1903
1150,1891
1150,1888
1150,1885
1150,1888
1150,1883
1150,1886
1150,1889
1150,1883
1150,1882
1150,1883
1150,1882
1150,1878
1151,1884
1151,1892
1151,1885
1151,1884
1151,1882
1151,1886
1151,1885
1151,1886
1151,1885
1151,1885
1151,1885
1151,1885
1151,1886
1151,1890
1151,1893
1151,1893
1151,1904
1151,1911
1151,1926
1151,1943
1151,1968
1151,1989
1151,2023
1151,2057
1151,2084
1151,2087
1151,2065
1151,2016
1151,1965
1151,1913
1151,1871
1151,1881
1151,1935
1151,2021
1151,2079
1151,2077
1151,2038
1151,1981
1151,1902
1151,1798
1151,1785
1151,1808
1151,1822
1151,1827
1151,1809
1151,1777
1151,1735
1151,1725
1151,1708
1151,1618
1152,1508
1152,1429
1152,1408
1152,1456
1152,1531
1152,1648
1152,1765
1152,1862
1152,1939
1152,1984
1152,2000
1152,2038
1152,2076
1152,2097
1152,2087
1152,2038
1152,1984
1152,1938
1152,1904
1152,1886
1152,1872
1152,1870
1152,1873
1152,1878
1152,1887
1152,1895
1152,1904
1152,1910
1152,1914
1152,1920
1152,1935
1152,1937
1152,1946
1152,1951
1152,1957
1152,1950
1152,1951
1152,1941
1152,1936
1152,1933
1152,1920
1152,1909
1152,1901
1152,1869
1152,1869
1152,1867
1152,1857
1152,1869
1152,1871
1152,1867
1154,1872
1154,1867
1154,1872
1154,1872
1154,1881
1154,1890
1154,1901
1154,1910
1154,1920
1154,1935
1154,1951
1154,1968
1154,1982
1154,1984
1154,1975
1154,1963
1154,1945
1154,1930
1154,1918
1154,1917
1154,1918
1154,1916
1154,1923
1154,1938
1154,1975
1154,2015
1154,2059
1154,2082
1154,2118
1154,2121
1154,2074
1154,2005
1154,1939
1154,1891
1154,1866
1154,1855
1154,1856
1154,1856
1154,1859
1154,1869
1154,1875
1154,1888
1154,1899
1154,1905
1154,1904
1154,1893
1154,1885
1154,1877
1154,1874
1154,1878
1155,1885
1155,1885
1155,1861
1155,1872
1155,1878
1155,1881
1155,1871
1155,1873
1155,1853
1155,1840
1155,1813
1155,1799
1155,1789
1155,1776
1155,1776
1155,1797
1155,1846
1155,1953
1155,2077
1155,2203
1155,2231
1155,2132
1155,1977
1155,1815
1155,1728
1155,1633
1155,1421
1155,1297
1155,1346
1155,1492
1155,1661
1155,1798
1155,1895
1155,1942
1155,1953
1155,1931
1155,1890
1155,1853
1155,1821
1155,1802
1155,1799
1155,1811
1155,1838
1155,1866
1155,1891
1155,1911
1155,1934
1155,1936
1155,1945
1155,1943
1156,1952
1156,1953
1156,1952
1156,1948
1156,1942
1156,1936
1156,1934
1156,1917
1156,1909
1156,1904
1156,1903
1156,1903
1156,1893
1156,1887
1156,1885
1156,1883
1156,1887
1156,1895
1156,1901
1156,1901
1156,1903
1156,1903
1156,1902
1156,1901
1156,1901
1156,1899
1156,1892
1156,1891
1156,1887
1156,1887
1156,1885
1156,1883
1156,1881
1156,1878
1156,1873
1156,1872
1156,1869
1156,1865
1156,1861
1156,1853
1156,1852
1156,1846
1156,1845
1156,1839
1156,1835
1156,1835
1156,1834
1156,1836
1156,1835
1156,1827
1157,1824
1157,1821
1157,1817
1157,1809
1157,1805
1157,1791
1157,1795
1157,1793
1157,1798
1157,1800
1157,1798
1157,1782
1157,1780
1157,1797
1157,1805
1157,1814
1157,1829
1157,1839
1157,1857
1157,1871
1157,1879
1157,1887
1157,1887
1157,1883
1157,1879
1157,1873
1157,1870
1157,1855
1157,1839
1157,1823
1157,1808
1157,1791
1157,1788
1157,1801
1157,1824
1157,1849
1157,1869
1157,1883
1157,1887
1157,1904
1157,1915
1157,1927
1157,1936
1157,1931
1157,1927
1157,1917
1157,1900
1157,1882
1157,1871
1157,1888
1158,1903
1158,1904
1158,1895
1158,1883
1158,1863
1158,1855
1158,1841
1158,1869
1158,1893
1158,1914
1158,1926
1158,1938
1158,1955
1158,1970
1158,1981
1158,1971
1158,1951
1158,1951
1158,2094
1158,2259
1158,2295
1158,2352
1158,2339
1158,2342
1158,2430
1158,2455
1158,2384
1158,2283
1158,2206
1158,2176
1158,2155
1158,2144
1158,2151
1158,2164
1158,2175
1158,2173
1158,2141
1158,2101
1158,2061
1158,2011
1158,1973
1158,1958
1158,1922
1158,1893
1158,1859
1158,1855
1158,1885
1158,1970
1158,2075
1158,2181
1159,2273
1159,2359
1159,2419
1159,2483
1159,2565
1159,2608
1159,2573
1159,2469
1159,2367
1159,2266
1159,2190
1159,2112
1159,2053
1159,2042
1159,2063
1159,2065
1159,2032
1159,1965
1159,1843
1159,1658
1159,1497
1159,1475
1159,1587
1159,1746
1159,1904
1159,2047
1159,2195
1159,2228
1159,2171
1159,2083
1159,1975
1159,1904
1159,1911
1159,2001
1159,2114
1159,2174
1159,2217
1159,2237
1159,2226
1159,2142
1159,2071
1159,2022
1159,1948
1159,1815
1159,1639
1159,1471
1159,1509
1159,1985
1159,2368
1159,2613
1160,2351
1160,1595
1160,907
1160,550
1160,528
1160,586
1160,1104
1160,1577
1160,1808
1160,2178
1160,2855
1160,2917
1160,2789
1160,2935
1160,2864
1160,2567
1160,2192
1160,1833
1160,1618
1160,1398
1160,1337
1160,1205
1160,1199
1160,1296
1160,1518
1160,1842
1160,2082
1160,2336
1160,3316
1160,3997
1160,3741
1160,3135
1160,2177
1160,481
1160,154
1160,0
1160,17
1160,624
1160,1552
1160,2287
1160,2787
1160,3057
1160,3137
1160,3454
1160,3851
1160,3891
1160,3430
1160,2639
1160,1968
1160,951
1161,707
1161,466
1161,304
1161,461
1161,591
1161,921
1161,1616
1161,2064
1161,2347
1161,2415
1161,2185
1161,1585
1161,2880
1161,4095
1161,4095
1161,3427
1161,2738
1161,2540
1161,2446
1161,2528
1161,2619
1161,2551
1161,2401
1161,2128
1161,1858
1161,1731
1161,1744
1161,1747
1161,1715
1161,1767
1161,1839
1161,1862
1161,1831
1161,1729
1161,1679
1161,1648
1161,1546
1161,1487
1161,1479
1161,1502
1161,1428
1161,1401
1161,1471
1161,1591
1161,1783
1161,2032
1161,2368
1161,2761
1161,3118
1161,3056
1162,2800
1162,2418
1162,2007
1162,1623
1162,1264
1162,959
1162,927
1162,1291
1162,1748
1162,1919
1162,1872
1162,1998
1162,2009
1162,1997
1162,1963
1162,1703
1162,1181
1162,831
1162,943
1162,1434
1162,1803
1162,1946
1162,2023
1162,2130
1162,2191
1162,2139
1162,2035
1162,1982
1162,1955
1162,1953
1162,1996
1162,2032
1162,2135
1162,2235
1162,2305
1162,2495
1162,2426
1162,2243
1162,2189
1162,2112
1162,2118
1162,1815
1162,1611
1162,1199
1162,866
1162,1493
1162,1860
1162,1743
1162,3325
1162,4095
1,1969
1,1949
1,1952
1,1946
1,1911
1,1915
1,1934
1,1929
1,1922
1,1916
1,1914
1,1904
1,1897
1,1891
1,1887
1,1889
1,1888
1,1890
1,1891
1,1898
1,1893
1,1898
1,1900
1,1909
1,1901
1,1895
1,1887
1,1893
1,1883
1,1895
1,1895
1,1894
1,1893
1,1885
1,1891
1,1890
1,1889
1,1883
1,1875
1,1885
1,1877
1,1886
1,1885
1,1873
1,1883
1,1882
1,1888
1,1888
1,1879
1,1889
2,1894
2,1886
2,1895
2,1891
2,1892
2,1891
2,1872
2,1878
2,1882
2,1876
2,1895
2,1904
2,1902
2,1904
2,1901
2,1899
2,1889
2,1893
2,1893
2,1891
2,1895
2,1886
2,1893
2,1893
2,1890
2,1884
2,1884
2,1892
2,1891
2,1892
2,1891
2,1893
2,1891
2,1889
2,1888
2,1887
2,1886
2,1875
2,1886
2,1889
2,1879
2,1888
2,1890
2,1889
2,1887
2,1893
2,1888
2,1887
2,1885
2,1883
3,1876
3,1887
3,1887
3,1885
3,1887
3,1888
3,1886
3,1885
3,1887
3,1886
3,1890
3,1891
3,1874
3,1893
3,1904
3,1919
3,1919
3,1913
3,1920
3,1917
3,1900
3,1889
3,1877
3,1895
3,1919
3,1903
3,1885
3,1904
3,1939
3,1968
3,2093
3,2246
3,2352
3,2161
3,2035
3,1967
3,1925
3,1833
3,1807
3,1849
3,1900
3,1933
3,1936
3,1906
3,1887
3,1893
3,1913
3,1920
3,1918
3,1920
4,1921
4,1925
4,1921
4,1918
4,1923
4,1935
4,1939
4,1946
4,1952
4,1957
4,1968
4,1970
4,1968
4,1945
4,1921
4,1883
4,1897
4,1895
4,1887
4,1884
4,1883
4,1881
4,1878
4,1882
4,1878
4,1873
4,1872
4,1867
4,1887
4,1881
4,1879
4,1872
4,1873
4,1875
4,1879
4,1882
4,1883
4,1884
4,1887
4,1883
4,1886
4,1887
4,1889
4,1888
4,1890
4,1886
4,1876
4,1878
4,1874
4,1874
5,1865
5,1873
5,1875
5,1872
5,1879
5,1872
5,1883
5,1879
5,1885
5,1886
5,1885
5,1891
5,1890
5,1889
5,1888
5,1887
5,1884
5,1883
5,1882
5,1881
5,1873
5,1855
5,1876
5,1873
5,1894
5,1890
5,1877
5,1885
5,1881
5,1881
5,1872
5,1881
5,1885
5,1883
5,1883
5,1883
5,1886
5,1885
5,1885
5,1885
5,1893
5,1881
5,1880
5,1874
5,1858
5,1869
5,1866
5,1872
5,1878
5,1891
6,1904
6,1910
6,1906
6,1901
6,1886
6,1879
6,1872
6,1872
6,1872
6,1877
6,1882
6,1886
6,1887
6,1890
6,1889
6,1889
6,1888
6,1885
6,1884
6,1883
6,1885
6,1887
6,1882
6,1887
6,1874
6,1875
6,1891
6,1888
6,1883
6,1881
6,1875
6,1872
6,1872
6,1865
6,1888
6,1881
6,1878
6,1883
6,1887
6,1885
6,1883
6,1883
6,1885
6,1886
6,1889
6,1889
6,1879
6,1883
6,1883
6,1881
7,1877
7,1883
7,1882
7,1884
7,1887
7,1886
7,1890
7,1893
7,1893
7,1897
7,1900
7,1895
7,1899
7,1901
7,1904
7,1907
7,1907
7,1914
7,1915
7,1920
7,1919
7,1920
7,1923
7,1919
7,1920
7,1915
7,1903
7,1902
7,1900
7,1893
7,1889
7,1891
7,1891
7,1882
7,1878
7,1895
7,1895
7,1903
7,1897
7,1891
7,1888
7,1883
7,1873
7,1872
7,1872
7,1872
7,1872
7,1872
7,1871
7,1888
8,1895
8,1895
8,1891
8,1875
8,1863
8,1851
8,1847
8,1843
8,1841
8,1847
8,1853
8,1857
8,1868
8,1869
8,1871
8,1875
8,1875
8,1876
8,1879
8,1876
8,1873
8,1872
8,1873
8,1872
8,1873
8,1872
8,1867
8,1873
8,1872
8,1874
8,1875
8,1881
8,1878
8,1883
8,1885
8,1885
8,1893
8,1898
8,1891
8,1903
8,1892
8,1911
8,1918
8,1907
8,1904
8,1901
8,1894
8,1893
8,1886
8,1882
9,1867
9,1897
9,1892
9,1893
9,1894
9,1898
9,1898
9,1896
9,1901
9,1894
9,1901
9,1893
9,1890
9,1890
9,1883
9,1879
9,1872
9,1876
9,1873
9,1872
9,1874
9,1870
9,1877
9,1883
9,1887
9,1885
9,1871
9,1887
9,1887
9,1888
9,1883
9,1885
9,1882
9,1883
9,1881
9,1875
9,1877
9,1877
9,1875
9,1875
9,1883
9,1880
9,1873
9,1875
9,1882
9,1880
9,1888
9,1881
9,1878
9,1876
11,1893
11,1885
11,1891
11,1887
11,1881
11,1875
11,1872
11,1873
11,1875
11,1879
11,1879
11,1883
11,1879
11,1882
11,1882
11,1887
11,1885
11,1881
11,1886
11,1883
11,1878
11,1884
11,1882
11,1885
11,1883
11,1884
11,1885
11,1879
11,1886
11,1886
11,1883
11,1883
11,1882
11,1878
11,1878
11,1878
11,1883
11,1883
11,1884
11,1882
11,1885
11,1879
11,1881
11,1883
11,1886
11,1885
11,1886
11,1887
11,1887
11,1886
12,1891
12,1885
12,1879
12,1873
12,1872
12,1876
12,1878
12,1887
12,1883
12,1883
12,1879
12,1879
12,1883
12,1882
12,1884
12,1882
12,1881
12,1879
12,1882
12,1886
12,1886
12,1882
12,1885
12,1885
12,1885
12,1882
12,1882
12,1885
12,1879
12,1881
12,1882
12,1881
12,1882
12,1879
12,1888
12,1899
12,1913
12,1925
12,1931
12,1940
12,1939
12,1938
12,1931
12,1915
12,1904
12,1875
12,1850
12,1827
12,1808
12,1808
13,1812
13,1823
13,1837
13,1852
13,1867
13,1875
13,1887
13,1885
13,1889
13,1897
13,1895
13,1894
13,1886
13,1881
13,1872
13,1872
13,1871
13,1872
13,1876
13,1877
13,1882
13,1886
13,1885
13,1888
13,1889
13,1890
13,1886
13,1885
13,1883
13,1879
13,1883
13,1882
13,1879
13,1883
13,1881
13,1882
13,1886
13,1887
13,1887
13,1887
13,1888
13,1886
13,1888
13,1887
13,1877
13,1879
13,1886
13,1879
13,1883
13,1882
14,1882
14,1885
14,1884
14,1881
14,1882
14,1883
14,1880
14,1877
14,1885
14,1883
14,1885
14,1879
14,1887
14,1878
14,1885
14,1872
14,1885
14,1879
14,1883
14,1882
14,1878
14,1885
14,1882
14,1875
14,1882
14,1884
14,1884
14,1882
14,1883
14,1885
14,1881
14,1885
14,1885
14,1887
14,1886
14,1888
14,1887
14,1883
14,1882
14,1879
14,1881
14,1884
14,1886
14,1885
14,1887
14,1885
14,1883
14,1883
14,1886
14,1887
15,1887
15,1891
15,1894
15,1890
15,1890
15,1883
15,1888
15,1881
15,1878
15,1878
15,1885
15,1883
15,1881
15,1882
15,1879
15,1885
15,1877
15,1879
15,1882
15,1883
15,1884
15,1879
15,1886
15,1886
15,1892
15,1887
15,1887
15,1886
15,1883
15,1883
15,1881
15,1882
15,1878
15,1883
15,1882
15,1881
15,1879
15,1879
15,1881
15,1882
15,1883
15,1881
15,1882
15,1879
15,1881
15,1882
15,1877
15,1876
15,1873
15,1872
16,1876
16,1871
16,1870
16,1865
16,1863
16,1862
16,1857
16,1857
16,1854
16,1854
16,1858
16,1858
16,1861
16,1859
16,1863
16,1864
16,1863
16,1865
16,1865
16,1869
16,1866
16,1869
16,1872
16,1870
16,1871
16,1864
16,1855
16,1867
16,1863
16,1870
16,1875
16,1873
16,1873
16,1874
16,1872
16,1872
16,1876
16,1877
16,1877
16,1877
16,1877
16,1881
16,1882
16,1887
16,1887
16,1888
16,1889
16,1889
16,1890
16,1890
17,1887
17,1891
17,1890
17,1889
17,1894
17,1897
17,1906
17,1926
17,1949
17,1966
17,1968
17,1967
17,1953
17,1930
17,1905
17,1887
17,1887
17,1893
17,1904
17,1919
17,1935
17,1947
17,1951
17,1949
17,1936
17,1910
17,1890
17,1872
17,1857
17,1847
17,1845
17,1857
17,1847
17,1845
17,1855
17,1874
17,1875
17,1873
17,1864
17,1856
17,1853
17,1850
17,1852
17,1850
17,1856
17,1853
17,1835
17,1810
17,1779
17,1745
18,1702
18,1710
18,1686
18,1686
18,1686
18,1701
18,1719
18,1735
18,1745
18,1765
18,1794
18,1809
18,1814
18,1808
18,1796
18,1791
18,1787
18,1797
18,1810
18,1821
18,1840
18,1854
18,1859
18,1859
18,1858
18,1856
18,1855
18,1856
18,1857
18,1857
18,1863
18,1872
18,1873
18,1878
18,1877
18,1882
18,1886
18,1893
18,1887
18,1891
18,1890
18,1895
18,1893
18,1887
18,1881
18,1878
18,1876
18,1872
18,1872
18,1877
19,1881
19,1885
19,1882
19,1882
19,1885
19,1888
19,1888
19,1888
19,1888
19,1892
19,1888
19,1885
19,1886
19,1885
19,1881
19,1877
19,1877
19,1875
19,1872
19,1872
19,1871
19,1863
19,1861
19,1861
19,1861
19,1857
19,1859
19,1861
19,1861
19,1860
19,1859
19,1858
19,1856
19,1870
19,1871
19,1881
19,1898
19,1904
19,1904
19,1906
19,1890
19,1872
19,1863
19,1858
19,1918
19,2096
19,2263
19,2171
19,1940
19,1557
20,1312
20,1260
20,1329
20,1463
20,1613
20,1743
20,1839
20,1904
20,1936
20,1946
20,1949
20,1943
20,1947
20,1937
20,1926
20,1915
20,1904
20,1894
20,1887
20,1886
20,1885
20,1874
20,1879
20,1874
20,1872
20,1871
20,1861
20,1872
20,1871
20,1862
20,1857
20,1840
20,1827
20,1831
20,1842
20,1859
20,1872
20,1877
20,1878
20,1888
20,1891
20,1898
20,1895
20,1895
20,1891
20,1870
20,1887
20,1881
20,1887
20,1888
22,2341
22,2138
22,1963
22,1836
22,1775
22,1742
22,1744
22,1755
22,1791
22,1839
22,1939
22,2142
22,2355
22,2510
22,2545
22,2474
22,2337
22,2219
22,2138
22,2119
22,2135
22,2148
22,2160
22,2171
22,2183
22,2209
22,2259
22,2304
22,2323
22,2303
22,2242
22,2176
22,2128
22,2106
22,2098
22,2112
22,2096
22,2030
22,1959
22,1931
22,1922
22,1819
22,1616
22,1485
22,1547
22,1776
22,2110
22,2320
22,2288
22,2026
23,1696
23,1426
23,1181
23,1128
23,1253
23,1396
23,1845
23,2295
23,2583
23,2704
23,2658
23,2532
23,2345
23,2122
23,2002
23,1905
23,1705
23,1611
23,1581
23,1654
23,1802
23,1965
23,2243
23,2433
23,2763
23,3121
23,3516
23,4095
23,4095
23,4095
23,4095
23,3632
23,3110
23,3119
23,3087
23,2916
23,3019
23,2225
23,1254
23,390
23,0
23,0
23,416
23,1141
23,1965
23,3153
23,4095
23,4095
23,4095
23,4095
1,1936
1,1871
1,1809
1,1855
1,1866
1,1984
1,2000
1,1989
1,1954
1,1931
1,1917
1,1906
1,1907
1,1921
1,1950
1,1971
1,1974
1,1974
1,1968
1,1946
1,1936
1,1921
1,1905
1,1913
1,1931
1,1970
1,2002
1,2000
1,2041
1,2038
1,2005
1,1967
1,1914
1,1874
1,1872
1,1867
1,1863
1,1869
1,1869
1,1890
1,1909
1,1933
1,1939
1,1910
1,1887
1,1862
1,1841
1,1833
1,1833
1,1840
2,1810
2,1919
2,1942
2,1921
2,1902
2,1872
2,1830
2,1787
2,1771
2,1862
2,1907
2,1983
2,1998
2,1949
2,1877
2,1821
2,1773
2,1739
2,1729
2,1725
2,1741
2,1743
2,1703
2,1691
2,1760
2,1840
2,1760
2,1456
2,1317
2,1232
2,1344
2,1593
2,1802
2,1772
2,2225
2,1872
2,1063
2,391
2,207
2,404
2,283
2,2532
2,4095
2,4095
2,4095
2,4095
2,2666
2,1805
2,1645
2,1810
8,1887
8,1891
8,1888
8,1888
8,1888
8,1891
8,1891
8,1893
8,1891
8,1889
8,1889
8,1890
8,1891
8,1889
8,1889
8,1881
8,1893
8,1891
8,1889
8,1888
8,1889
8,1881
8,1872
8,1872
8,1886
8,1891
8,1892
8,1889
8,1888
8,1888
8,1884
8,1883
8,1882
8,1852
8,1855
8,1866
8,1890
8,1904
8,1903
8,1893
8,1894
8,1888
8,1863
8,1891
8,1898
8,1898
8,1893
8,1887
8,1888
8,1883
9,1882
9,1889
9,1887
9,1887
9,1883
9,1882
9,1886
9,1887
9,1888
9,1885
9,1885
9,1886
9,1884
9,1883
9,1883
9,1887
9,1881
9,1887
9,1891
9,1904
9,1907
9,1903
9,1907
9,1911
9,1919
9,1925
9,1935
9,1936
9,1937
9,1933
9,1926
9,1921
9,1913
9,1910
9,1918
9,1921
9,1920
9,1914
9,1909
9,1903
9,1895
9,1887
9,1879
9,1876
9,1858
9,1853
9,1854
9,1840
9,1841
9,1845
11,1877
11,1870
11,1897
11,1895
11,1893
11,1890
11,1885
11,1885
11,1873
11,1877
11,1875
11,1877
11,1881
11,1879
11,1879
11,1873
11,1878
11,1879
11,1881
11,1883
11,1885
11,1884
11,1885
11,1890
11,1893
11,1891
11,1899
11,1900
11,1899
11,1897
11,1890
11,1883
11,1874
11,1865
11,1856
11,1859
11,1863
11,1867
11,1882
11,1890
11,1892
11,1894
11,1893
11,1891
11,1883
11,1881
11,1883
11,1881
11,1872
11,1873
12,1868
12,1887
12,1878
12,1872
12,1891
12,1877
12,1875
12,1890
12,1889
12,1887
12,1886
12,1885
12,1886
12,1883
12,1879
12,1879
12,1881
12,1882
12,1881
12,1884
12,1882
12,1885
12,1883
12,1883
12,1872
12,1881
12,1885
12,1884
12,1885
12,1885
12,1886
12,1885
12,1880
12,1877
12,1882
12,1883
12,1885
12,1884
12,1883
12,1886
12,1885
12,1887
12,1883
12,1885
12,1884
12,1885
12,1883
12,1885
12,1883
12,1882
13,1867
13,1885
13,1889
13,1883
13,1879
13,1883
13,1883
13,1878
13,1867
13,1877
13,1879
13,1886
13,1887
13,1893
13,1888
13,1887
13,1883
13,1884
13,1881
13,1882
13,1881
13,1882
13,1881
13,1881
13,1884
13,1879
13,1889
13,1886
13,1884
13,1886
13,1881
13,1886
13,1883
13,1887
13,1883
13,1877
13,1881
13,1881
13,1879
13,1883
13,1879
13,1884
13,1881
13,1882
13,1883
13,1876
13,1879
13,1882
13,1883
13,1881
14,1882
14,1874
14,1886
14,1886
14,1885
14,1875
14,1885
14,1885
14,1878
14,1887
14,1879
14,1883
14,1882
14,1854
14,1872
14,1889
14,1890
14,1871
14,1877
14,1889
14,1886
14,1886
14,1885
14,1885
14,1886
14,1869
14,1882
14,1883
14,1888
14,1883
14,1881
14,1887
14,1887
14,1887
14,1885
14,1883
14,1884
14,1886
14,1885
14,1882
14,1886
14,1884
14,1881
14,1883
14,1884
14,1881
14,1883
14,1881
14,1882
14,1879
15,1881
15,1885
15,1882
15,1878
15,1883
15,1885
15,1883
15,1882
15,1883
15,1883
15,1884
15,1882
15,1881
15,1887
15,1889
15,1886
15,1879
15,1875
15,1887
15,1883
15,1872
15,1870
15,1885
15,1889
15,1894
15,1894
15,1893
15,1888
15,1886
15,1886
15,1883
15,1881
15,1881
15,1883
15,1883
15,1884
15,1886
15,1885
15,1883
15,1883
15,1886
15,1882
15,1884
15,1884
15,1884
15,1883
15,1883
15,1882
15,1883
15,1885
16,1874
16,1889
16,1883
16,1884
16,1883
16,1885
16,1885
16,1883
16,1881
16,1879
16,1883
16,1885
16,1881
16,1879
16,1879
16,1882
16,1882
16,1881
16,1884
16,1878
16,1885
16,1882
16,1881
16,1881
16,1871
16,1867
16,1878
16,1889
16,1890
16,1889
16,1883
16,1885
16,1884
16,1882
16,1882
16,1882
16,1884
16,1883
16,1883
16,1881
16,1885
16,1885
16,1885
16,1882
16,1885
16,1885
16,1882
16,1886
16,1886
16,1885
17,1874
17,1883
17,1887
17,1881
17,1885
17,1883
17,1885
17,1879
17,1873
17,1871
17,1858
17,1851
17,1843
17,1839
17,1838
17,1837
17,1829
17,1819
17,1808
17,1791
17,1781
17,1774
17,1774
17,1779
17,1789
17,1853
17,1964
17,2041
17,2041
17,2016
17,1961
17,1900
17,1856
17,1793
17,1712
17,1586
17,1525
17,1553
17,1642
17,1735
17,1817
17,1874
17,1905
17,1914
17,1901
17,1885
17,1869
17,1855
17,1850
17,1846
18,1850
18,1855
18,1860
18,1863
18,1867
18,1863
18,1865
18,1867
18,1866
18,1871
18,1872
18,1872
18,1875
18,1873
18,1872
18,1869
18,1874
18,1872
18,1873
18,1872
18,1874
18,1875
18,1876
18,1876
18,1881
18,1889
18,1904
18,1923
18,1935
18,1936
18,1925
18,1904
18,1890
18,1885
18,1886
18,1904
18,1919
18,1907
18,1913
18,1919
18,1907
18,1898
18,1879
18,1871
18,1863
18,1853
18,1847
18,1849
18,1850
18,1826
19,1817
19,1838
19,1862
19,1891
19,1911
19,1921
19,1920
19,1906
19,1889
19,1868
19,1867
19,1858
19,1858
19,1866
19,1874
19,1890
19,1903
19,1908
19,1915
19,1982
19,2105
19,2184
19,2199
19,2163
19,2125
